,Unnamed: 0,2016,2017,2018,2019,Info_Label,Yahoo_Ticker,SGX_TradingCode,SGX_RIC,SGX_CoyName,Statement_Type,Sector
234,14,18637000.0,28001000.0,39941000.0,30348000.0,totalCurrentLiabilities,595.SI,595,GKEC.SI,GKE,Balance_Sheet,Transportation
235,15,4302000.0,7655000.0,21876000.0,9295000.0,shortLongTermDebt,595.SI,595,GKEC.SI,GKE,Balance_Sheet,Transportation
236,16,6289000.0,6742000.0,1297000.0,310000.0,otherStockholderEquity,595.SI,595,GKEC.SI,GKE,Balance_Sheet,Transportation
237,17,90422000.0,111053000.0,122696000.0,114845000.0,propertyPlantEquipment,595.SI,595,GKEC.SI,GKE,Balance_Sheet,Transportation
238,18,43688000.0,32844000.0,38609000.0,44513000.0,totalCurrentAssets,595.SI,595,GKEC.SI,GKE,Balance_Sheet,Transportation
239,19,13149000.0,12743000.0,3145000.0,299000.0,longTermInvestments,595.SI,595,GKEC.SI,GKE,Balance_Sheet,Transportation
240,20,76602000.0,69579000.0,59368000.0,59503000.0,netTangibleAssets,595.SI,595,GKEC.SI,GKE,Balance_Sheet,Transportation
241,21,11078000.0,18380000.0,21788000.0,28520000.0,netReceivables,595.SI,595,GKEC.SI,GKE,Balance_Sheet,Transportation
242,22,43864000.0,49323000.0,52911000.0,59995000.0,longTermDebt,595.SI,595,GKEC.SI,GKE,Balance_Sheet,Transportation
243,23,281000.0,253000.0,469000.0,395000.0,inventory,595.SI,595,GKEC.SI,GKE,Balance_Sheet,Transportation
244,24,1576000.0,3272000.0,5166000.0,5351000.0,accountsPayable,595.SI,595,GKEC.SI,GKE,Balance_Sheet,Transportation
245,0,1287669000.0,1169166000.0,2117058000.0,1915554000.0,intangibleAssets,WPC,WPC,VHLD.SI,Vallianz,Balance_Sheet,Transportation
246,1,4399961000.0,4433573000.0,8187335000.0,8717535000.0,capitalSurplus,WPC,WPC,VHLD.SI,Vallianz,Balance_Sheet,Transportation
247,2,5027849000.0,4819052000.0,7352984000.0,7112745000.0,totalLiab,WPC,WPC,VHLD.SI,Vallianz,Balance_Sheet,Transportation
248,3,3301667000.0,3192261000.0,6824278000.0,6941929000.0,totalStockholderEquity,WPC,WPC,VHLD.SI,Vallianz,Balance_Sheet,Transportation
249,4,124438000.0,220089000.0,5777000.0,6244000.0,minorityInterest,WPC,WPC,VHLD.SI,Vallianz,Balance_Sheet,Transportation
250,5,107090000.0,116571000.0,173833000.0,182933000.0,otherCurrentLiab,WPC,WPC,VHLD.SI,Vallianz,Balance_Sheet,Transportation
251,6,8453954000.0,8231402000.0,14183039000.0,14060918000.0,totalAssets,WPC,WPC,VHLD.SI,Vallianz,Balance_Sheet,Transportation
252,7,106000.0,107000.0,165000.0,172000.0,commonStock,WPC,WPC,VHLD.SI,Vallianz,Balance_Sheet,Transportation
253,8,58174000.0,68717000.0,250119000.0,188649000.0,otherCurrentAssets,WPC,WPC,VHLD.SI,Vallianz,Balance_Sheet,Transportation
254,9,213028000.0,180966000.0,398243000.0,390051000.0,otherLiab,WPC,WPC,VHLD.SI,Vallianz,Balance_Sheet,Transportation
255,10,635920000.0,643960000.0,920944000.0,934688000.0,goodWill,WPC,WPC,VHLD.SI,Vallianz,Balance_Sheet,Transportation
256,11,-1098400000.0,-1241419000.0,-1363222000.0,-1775778000.0,treasuryStock,WPC,WPC,VHLD.SI,Vallianz,Balance_Sheet,Transportation
257,12,222103000.0,157710000.0,241766000.0,325295000.0,otherAssets,WPC,WPC,VHLD.SI,Vallianz,Balance_Sheet,Transportation
258,13,155482000.0,162312000.0,217644000.0,196028000.0,cash,WPC,WPC,VHLD.SI,Vallianz,Balance_Sheet,Transportation
259,14,374007000.0,372819000.0,576050000.0,595290000.0,totalCurrentLiabilities,WPC,WPC,VHLD.SI,Vallianz,Balance_Sheet,Transportation
260,15,,13100000.0,7900000.0,8900000.0,deferredLongTermAssetCharges,WPC,WPC,VHLD.SI,Vallianz,Balance_Sheet,Transportation
261,16,2996000.0,1108000.0,3730000.0,4587000.0,shortLongTermDebt,WPC,WPC,VHLD.SI,Vallianz,Balance_Sheet,Transportation
262,17,-1098400000.0,-1241419000.0,-1363222000.0,-1775778000.0,otherStockholderEquity,WPC,WPC,VHLD.SI,Vallianz,Balance_Sheet,Transportation
263,18,4801400000.0,4827303000.0,8516612000.0,9016226000.0,propertyPlantEquipment,WPC,WPC,VHLD.SI,Vallianz,Balance_Sheet,Transportation
264,19,1207969000.0,1068506000.0,1917511000.0,1386751000.0,totalCurrentAssets,WPC,WPC,VHLD.SI,Vallianz,Balance_Sheet,Transportation
265,20,298893000.0,364757000.0,469148000.0,482404000.0,longTermInvestments,WPC,WPC,VHLD.SI,Vallianz,Balance_Sheet,Transportation
266,21,1378078000.0,1379135000.0,3786276000.0,4091687000.0,netTangibleAssets,WPC,WPC,VHLD.SI,Vallianz,Balance_Sheet,Transportation
267,22,994069000.0,836915000.0,1448257000.0,1002065000.0,netReceivables,WPC,WPC,VHLD.SI,Vallianz,Balance_Sheet,Transportation
268,23,4440814000.0,4265267000.0,6378691000.0,6053943000.0,longTermDebt,WPC,WPC,VHLD.SI,Vallianz,Balance_Sheet,Transportation
269,24,263921000.0,255140000.0,398487000.0,393573000.0,accountsPayable,WPC,WPC,VHLD.SI,Vallianz,Balance_Sheet,Transportation
270,0,24279000.0,23814000.0,23349000.0,23772000.0,intangibleAssets,5SO.SI,5SO,DUTY.SI,Duty_Free_Intl,Balance_Sheet,Transportation
271,1,2778000.0,661000.0,661000.0,661000.0,capitalSurplus,5SO.SI,5SO,DUTY.SI,Duty_Free_Intl,Balance_Sheet,Transportation
272,2,209845000.0,169247000.0,149375000.0,183545000.0,totalLiab,5SO.SI,5SO,DUTY.SI,Duty_Free_Intl,Balance_Sheet,Transportation
273,3,401721000.0,536080000.0,582026000.0,554452000.0,totalStockholderEquity,5SO.SI,5SO,DUTY.SI,Duty_Free_Intl,Balance_Sheet,Transportation
274,4,86000.0,16217000.0,17659000.0,14847000.0,minorityInterest,5SO.SI,5SO,DUTY.SI,Duty_Free_Intl,Balance_Sheet,Transportation
275,5,13967000.0,69603000.0,45473000.0,59830000.0,otherCurrentLiab,5SO.SI,5SO,DUTY.SI,Duty_Free_Intl,Balance_Sheet,Transportation
276,6,611652000.0,721544000.0,749060000.0,752844000.0,totalAssets,5SO.SI,5SO,DUTY.SI,Duty_Free_Intl,Balance_Sheet,Transportation
277,7,486340000.0,576941000.0,616752000.0,616752000.0,commonStock,5SO.SI,5SO,DUTY.SI,Duty_Free_Intl,Balance_Sheet,Transportation
278,8,182000.0,187000.0,152000.0,103000.0,otherCurrentAssets,5SO.SI,5SO,DUTY.SI,Duty_Free_Intl,Balance_Sheet,Transportation
279,9,28776000.0,70345000.0,117514000.0,98636000.0,retainedEarnings,5SO.SI,5SO,DUTY.SI,Duty_Free_Intl,Balance_Sheet,Transportation
280,10,4639000.0,4368000.0,4383000.0,5128000.0,otherLiab,5SO.SI,5SO,DUTY.SI,Duty_Free_Intl,Balance_Sheet,Transportation
281,11,28816000.0,28816000.0,28816000.0,28816000.0,goodWill,5SO.SI,5SO,DUTY.SI,Duty_Free_Intl,Balance_Sheet,Transportation
282,12,-116173000.0,-111867000.0,-152901000.0,-161597000.0,treasuryStock,5SO.SI,5SO,DUTY.SI,Duty_Free_Intl,Balance_Sheet,Transportation
283,13,59998000.0,50123000.0,40748000.0,32418000.0,otherAssets,5SO.SI,5SO,DUTY.SI,Duty_Free_Intl,Balance_Sheet,Transportation
284,14,49279000.0,272194000.0,373041000.0,305617000.0,cash,5SO.SI,5SO,DUTY.SI,Duty_Free_Intl,Balance_Sheet,Transportation
285,15,192395000.0,163782000.0,144236000.0,177767000.0,totalCurrentLiabilities,5SO.SI,5SO,DUTY.SI,Duty_Free_Intl,Balance_Sheet,Transportation
286,16,948000.0,853000.0,1259000.0,2709000.0,deferredLongTermAssetCharges,5SO.SI,5SO,DUTY.SI,Duty_Free_Intl,Balance_Sheet,Transportation
287,17,-111335000.0,-111335000.0,-142384000.0,-145094000.0,otherStockholderEquity,5SO.SI,5SO,DUTY.SI,Duty_Free_Intl,Balance_Sheet,Transportation
288,18,74738000.0,74379000.0,71842000.0,70538000.0,propertyPlantEquipment,5SO.SI,5SO,DUTY.SI,Duty_Free_Intl,Balance_Sheet,Transportation
289,19,423821000.0,544412000.0,584305000.0,597300000.0,totalCurrentAssets,5SO.SI,5SO,DUTY.SI,Duty_Free_Intl,Balance_Sheet,Transportation
290,20,348626000.0,483450000.0,529861000.0,501864000.0,netTangibleAssets,5SO.SI,5SO,DUTY.SI,Duty_Free_Intl,Balance_Sheet,Transportation
291,21,3427000.0,3539000.0,3187000.0,34391000.0,shortTermInvestments,5SO.SI,5SO,DUTY.SI,Duty_Free_Intl,Balance_Sheet,Transportation
292,22,62154000.0,56800000.0,60144000.0,73604000.0,netReceivables,5SO.SI,5SO,DUTY.SI,Duty_Free_Intl,Balance_Sheet,Transportation
293,23,12000000.0,,,650000.0,longTermDebt,5SO.SI,5SO,DUTY.SI,Duty_Free_Intl,Balance_Sheet,Transportation
294,24,297167000.0,199987000.0,135443000.0,170805000.0,inventory,5SO.SI,5SO,DUTY.SI,Duty_Free_Intl,Balance_Sheet,Transportation
295,25,123633000.0,69373000.0,66418000.0,78894000.0,accountsPayable,5SO.SI,5SO,DUTY.SI,Duty_Free_Intl,Balance_Sheet,Transportation
296,26,4031000.0,,,,shortLongTermDebt,5SO.SI,5SO,DUTY.SI,Duty_Free_Intl,Balance_Sheet,Transportation
297,0,8493000.0,8975000.0,7704000.0,6728000.0,intangibleAssets,AZY.SI,AZY,PANOx.SI,Pan_Ocean,Balance_Sheet,Transportation
298,1,652185000.0,652750000.0,653644000.0,653644000.0,capitalSurplus,AZY.SI,AZY,PANOx.SI,Pan_Ocean,Balance_Sheet,Transportation
299,2,1460312000.0,1385672000.0,1304945000.0,1342759000.0,totalLiab,AZY.SI,AZY,PANOx.SI,Pan_Ocean,Balance_Sheet,Transportation
300,3,2102336000.0,2229819000.0,2364535000.0,2493024000.0,totalStockholderEquity,AZY.SI,AZY,PANOx.SI,Pan_Ocean,Balance_Sheet,Transportation
301,4,20840000.0,19343000.0,14892000.0,11321000.0,minorityInterest,AZY.SI,AZY,PANOx.SI,Pan_Ocean,Balance_Sheet,Transportation
302,5,65105000.0,87586000.0,135489000.0,115665000.0,otherCurrentLiab,AZY.SI,AZY,PANOx.SI,Pan_Ocean,Balance_Sheet,Transportation
303,6,3583488000.0,3634834000.0,3684372000.0,3847104000.0,totalAssets,AZY.SI,AZY,PANOx.SI,Pan_Ocean,Balance_Sheet,Transportation
304,7,480598000.0,480727000.0,480755000.0,480755000.0,commonStock,AZY.SI,AZY,PANOx.SI,Pan_Ocean,Balance_Sheet,Transportation
305,8,2963000.0,3176000.0,1610000.0,836000.0,otherCurrentAssets,AZY.SI,AZY,PANOx.SI,Pan_Ocean,Balance_Sheet,Transportation
306,9,-85809000.0,41281000.0,178747000.0,308103000.0,retainedEarnings,AZY.SI,AZY,PANOx.SI,Pan_Ocean,Balance_Sheet,Transportation
307,10,37998000.0,34238000.0,37977000.0,24946000.0,otherLiab,AZY.SI,AZY,PANOx.SI,Pan_Ocean,Balance_Sheet,Transportation
308,11,1055362000.0,1055061000.0,1051389000.0,1050522000.0,treasuryStock,AZY.SI,AZY,PANOx.SI,Pan_Ocean,Balance_Sheet,Transportation
309,12,24218000.0,25326000.0,32214000.0,13748000.0,otherAssets,AZY.SI,AZY,PANOx.SI,Pan_Ocean,Balance_Sheet,Transportation
310,13,202806000.0,193810000.0,186668000.0,220516000.0,cash,AZY.SI,AZY,PANOx.SI,Pan_Ocean,Balance_Sheet,Transportation
311,14,433517000.0,509100000.0,599682000.0,612462000.0,totalCurrentLiabilities,AZY.SI,AZY,PANOx.SI,Pan_Ocean,Balance_Sheet,Transportation
312,15,30784000.0,48007000.0,59989000.0,66318000.0,shortLongTermDebt,AZY.SI,AZY,PANOx.SI,Pan_Ocean,Balance_Sheet,Transportation
313,16,1055362000.0,1055061000.0,1051389000.0,1050522000.0,otherStockholderEquity,AZY.SI,AZY,PANOx.SI,Pan_Ocean,Balance_Sheet,Transportation
314,17,3043456000.0,3008788000.0,3007560000.0,3227672000.0,propertyPlantEquipment,AZY.SI,AZY,PANOx.SI,Pan_Ocean,Balance_Sheet,Transportation
315,18,474410000.0,572340000.0,619047000.0,586915000.0,totalCurrentAssets,AZY.SI,AZY,PANOx.SI,Pan_Ocean,Balance_Sheet,Transportation
316,19,32911000.0,19405000.0,17847000.0,12041000.0,longTermInvestments,AZY.SI,AZY,PANOx.SI,Pan_Ocean,Balance_Sheet,Transportation
317,20,2093843000.0,2220844000.0,2356831000.0,2486296000.0,netTangibleAssets,AZY.SI,AZY,PANOx.SI,Pan_Ocean,Balance_Sheet,Transportation
318,21,6615000.0,33794000.0,16042000.0,24811000.0,shortTermInvestments,AZY.SI,AZY,PANOx.SI,Pan_Ocean,Balance_Sheet,Transportation
319,22,147522000.0,196933000.0,224705000.0,177749000.0,netReceivables,AZY.SI,AZY,PANOx.SI,Pan_Ocean,Balance_Sheet,Transportation
320,23,118916000.0,93784000.0,134983000.0,146043000.0,longTermDebt,AZY.SI,AZY,PANOx.SI,Pan_Ocean,Balance_Sheet,Transportation
321,24,39548000.0,46906000.0,54602000.0,56419000.0,inventory,AZY.SI,AZY,PANOx.SI,Pan_Ocean,Balance_Sheet,Transportation
322,25,67364000.0,81734000.0,113109000.0,103805000.0,accountsPayable,AZY.SI,AZY,PANOx.SI,Pan_Ocean,Balance_Sheet,Transportation
323,0,6516818000.0,6182851000.0,5847597000.0,5512584000.0,intangibleAssets,NS8U.SI,NS8U,HPHT.SI,HPH_Trust_USD,Balance_Sheet,Transportation
324,1,52691223000.0,50486809000.0,48387743000.0,47097329000.0,totalLiab,NS8U.SI,NS8U,HPHT.SI,HPH_Trust_USD,Balance_Sheet,Transportation
325,2,41248699000.0,40293554000.0,26767735000.0,25850918000.0,totalStockholderEquity,NS8U.SI,NS8U,HPHT.SI,HPH_Trust_USD,Balance_Sheet,Transportation
326,3,19433172000.0,20028352000.0,19900424000.0,19712405000.0,minorityInterest,NS8U.SI,NS8U,HPHT.SI,HPH_Trust_USD,Balance_Sheet,Transportation
327,4,602133000.0,508794000.0,464556000.0,568892000.0,otherCurrentLiab,NS8U.SI,NS8U,HPHT.SI,HPH_Trust_USD,Balance_Sheet,Transportation
328,5,113373094000.0,110808715000.0,95055902000.0,92660652000.0,totalAssets,NS8U.SI,NS8U,HPHT.SI,HPH_Trust_USD,Balance_Sheet,Transportation
329,6,68553839000.0,68553839000.0,68553839000.0,68553839000.0,commonStock,NS8U.SI,NS8U,HPHT.SI,HPH_Trust_USD,Balance_Sheet,Transportation
330,7,-26995843000.0,-28325300000.0,-41585773000.0,-42319083000.0,retainedEarnings,NS8U.SI,NS8U,HPHT.SI,HPH_Trust_USD,Balance_Sheet,Transportation
331,8,11257290000.0,10788988000.0,10452088000.0,10083053000.0,otherLiab,NS8U.SI,NS8U,HPHT.SI,HPH_Trust_USD,Balance_Sheet,Transportation
332,9,22629044000.0,22629044000.0,11270044000.0,11270044000.0,goodWill,NS8U.SI,NS8U,HPHT.SI,HPH_Trust_USD,Balance_Sheet,Transportation
333,10,-309297000.0,65015000.0,-200331000.0,-383838000.0,treasuryStock,NS8U.SI,NS8U,HPHT.SI,HPH_Trust_USD,Balance_Sheet,Transportation
334,11,41138519000.0,39922363000.0,38485036000.0,29463527000.0,otherAssets,NS8U.SI,NS8U,HPHT.SI,HPH_Trust_USD,Balance_Sheet,Transportation
335,12,6999879000.0,6768082000.0,6566354000.0,7040166000.0,cash,NS8U.SI,NS8U,HPHT.SI,HPH_Trust_USD,Balance_Sheet,Transportation
336,13,12149561000.0,11392383000.0,8803955000.0,10354278000.0,totalCurrentLiabilities,NS8U.SI,NS8U,HPHT.SI,HPH_Trust_USD,Balance_Sheet,Transportation
337,14,12512000.0,22712000.0,18528000.0,24997000.0,deferredLongTermAssetCharges,NS8U.SI,NS8U,HPHT.SI,HPH_Trust_USD,Balance_Sheet,Transportation
338,15,4242156000.0,4245270000.0,2517506000.0,4100918000.0,shortLongTermDebt,NS8U.SI,NS8U,HPHT.SI,HPH_Trust_USD,Balance_Sheet,Transportation
339,16,-309297000.0,65015000.0,-200331000.0,-383838000.0,otherStockholderEquity,NS8U.SI,NS8U,HPHT.SI,HPH_Trust_USD,Balance_Sheet,Transportation
340,17,26873370000.0,26596560000.0,25625950000.0,32198570000.0,propertyPlantEquipment,NS8U.SI,NS8U,HPHT.SI,HPH_Trust_USD,Balance_Sheet,Transportation
341,18,10930332000.0,10323942000.0,9730406000.0,10198551000.0,totalCurrentAssets,NS8U.SI,NS8U,HPHT.SI,HPH_Trust_USD,Balance_Sheet,Transportation
342,19,5285011000.0,5153955000.0,4096869000.0,4017376000.0,longTermInvestments,NS8U.SI,NS8U,HPHT.SI,HPH_Trust_USD,Balance_Sheet,Transportation
343,20,12102837000.0,11481659000.0,9650094000.0,9068290000.0,netTangibleAssets,NS8U.SI,NS8U,HPHT.SI,HPH_Trust_USD,Balance_Sheet,Transportation
344,21,3818176000.0,3446205000.0,3060915000.0,3056031000.0,netReceivables,NS8U.SI,NS8U,HPHT.SI,HPH_Trust_USD,Balance_Sheet,Transportation
345,22,29284372000.0,28305438000.0,29131700000.0,26630981000.0,longTermDebt,NS8U.SI,NS8U,HPHT.SI,HPH_Trust_USD,Balance_Sheet,Transportation
346,23,112277000.0,109655000.0,103137000.0,102354000.0,inventory,NS8U.SI,NS8U,HPHT.SI,HPH_Trust_USD,Balance_Sheet,Transportation
347,24,7148930000.0,6366404000.0,5511212000.0,5441035000.0,accountsPayable,NS8U.SI,NS8U,HPHT.SI,HPH_Trust_USD,Balance_Sheet,Transportation
348,0,289898000.0,282839000.0,11545000.0,15472000.0,totalLiab,5LY.SI,5LY,MAPM.SI,MarcoPolo_Marine,Balance_Sheet,Transportation
349,1,158824000.0,-152642000.0,113213000.0,108847000.0,totalStockholderEquity,5LY.SI,5LY,MAPM.SI,MarcoPolo_Marine,Balance_Sheet,Transportation
350,2,13240000.0,4975000.0,2193000.0,2215000.0,otherCurrentLiab,5LY.SI,5LY,MAPM.SI,MarcoPolo_Marine,Balance_Sheet,Transportation
351,3,448722000.0,130197000.0,124758000.0,124319000.0,totalAssets,5LY.SI,5LY,MAPM.SI,MarcoPolo_Marine,Balance_Sheet,Transportation
352,4,59239000.0,59239000.0,155671000.0,155671000.0,commonStock,5LY.SI,5LY,MAPM.SI,MarcoPolo_Marine,Balance_Sheet,Transportation
353,5,38978000.0,2114000.0,533000.0,788000.0,otherCurrentAssets,5LY.SI,5LY,MAPM.SI,MarcoPolo_Marine,Balance_Sheet,Transportation
354,6,99381000.0,-213309000.0,-44331000.0,-48196000.0,retainedEarnings,5LY.SI,5LY,MAPM.SI,MarcoPolo_Marine,Balance_Sheet,Transportation
355,7,1035000.0,955000.0,1624000.0,3217000.0,otherLiab,5LY.SI,5LY,MAPM.SI,MarcoPolo_Marine,Balance_Sheet,Transportation
356,8,204000.0,1428000.0,1873000.0,1372000.0,treasuryStock,5LY.SI,5LY,MAPM.SI,MarcoPolo_Marine,Balance_Sheet,Transportation
357,9,,,,12531000.0,otherAssets,5LY.SI,5LY,MAPM.SI,MarcoPolo_Marine,Balance_Sheet,Transportation
358,10,11824000.0,4781000.0,17947000.0,13569000.0,cash,5LY.SI,5LY,MAPM.SI,MarcoPolo_Marine,Balance_Sheet,Transportation
359,11,155829000.0,281849000.0,9819000.0,12169000.0,totalCurrentLiabilities,5LY.SI,5LY,MAPM.SI,MarcoPolo_Marine,Balance_Sheet,Transportation
360,12,1407000.0,2631000.0,3076000.0,2575000.0,otherStockholderEquity,5LY.SI,5LY,MAPM.SI,MarcoPolo_Marine,Balance_Sheet,Transportation
361,13,238178000.0,80765000.0,87611000.0,75364000.0,propertyPlantEquipment,5LY.SI,5LY,MAPM.SI,MarcoPolo_Marine,Balance_Sheet,Transportation
362,14,129852000.0,30602000.0,25657000.0,30922000.0,totalCurrentAssets,5LY.SI,5LY,MAPM.SI,MarcoPolo_Marine,Balance_Sheet,Transportation
363,15,80692000.0,18830000.0,11490000.0,5502000.0,longTermInvestments,5LY.SI,5LY,MAPM.SI,MarcoPolo_Marine,Balance_Sheet,Transportation
364,16,158824000.0,-152642000.0,113213000.0,108847000.0,netTangibleAssets,5LY.SI,5LY,MAPM.SI,MarcoPolo_Marine,Balance_Sheet,Transportation
365,17,65665000.0,7773000.0,5245000.0,14713000.0,netReceivables,5LY.SI,5LY,MAPM.SI,MarcoPolo_Marine,Balance_Sheet,Transportation
366,18,12119000.0,15080000.0,1426000.0,1321000.0,inventory,5LY.SI,5LY,MAPM.SI,MarcoPolo_Marine,Balance_Sheet,Transportation
367,19,10557000.0,10291000.0,4510000.0,6610000.0,accountsPayable,5LY.SI,5LY,MAPM.SI,MarcoPolo_Marine,Balance_Sheet,Transportation
368,20,116816000.0,245769000.0,,,shortLongTermDebt,5LY.SI,5LY,MAPM.SI,MarcoPolo_Marine,Balance_Sheet,Transportation
369,21,132923000.0,,,,longTermDebt,5LY.SI,5LY,MAPM.SI,MarcoPolo_Marine,Balance_Sheet,Transportation
370,0,34872000.0,42507000.0,42449000.0,42449000.0,capitalSurplus,1145.HK,CIN,1145.HK,Courage_Inv,Balance_Sheet,Transportation
371,1,21962000.0,18956000.0,16034000.0,20928000.0,totalLiab,1145.HK,CIN,1145.HK,Courage_Inv,Balance_Sheet,Transportation
372,2,15303000.0,37757000.0,43084000.0,43842000.0,totalStockholderEquity,1145.HK,CIN,1145.HK,Courage_Inv,Balance_Sheet,Transportation
373,3,1221000.0,824000.0,796000.0,437000.0,otherCurrentLiab,1145.HK,CIN,1145.HK,Courage_Inv,Balance_Sheet,Transportation
374,4,37265000.0,56713000.0,59118000.0,64770000.0,totalAssets,1145.HK,CIN,1145.HK,Courage_Inv,Balance_Sheet,Transportation
375,5,22871000.0,27443000.0,32931000.0,32931000.0,commonStock,1145.HK,CIN,1145.HK,Courage_Inv,Balance_Sheet,Transportation
376,6,-43917000.0,-34032000.0,-32781000.0,-32601000.0,retainedEarnings,1145.HK,CIN,1145.HK,Courage_Inv,Balance_Sheet,Transportation
377,7,1000.0,,,735000.0,otherLiab,1145.HK,CIN,1145.HK,Courage_Inv,Balance_Sheet,Transportation
378,8,1477000.0,1839000.0,485000.0,1063000.0,treasuryStock,1145.HK,CIN,1145.HK,Courage_Inv,Balance_Sheet,Transportation
379,9,7290000.0,9058000.0,11578000.0,10462000.0,otherAssets,1145.HK,CIN,1145.HK,Courage_Inv,Balance_Sheet,Transportation
380,10,4544000.0,2744000.0,4284000.0,1951000.0,cash,1145.HK,CIN,1145.HK,Courage_Inv,Balance_Sheet,Transportation
381,11,9749000.0,5964000.0,10956000.0,7139000.0,totalCurrentLiabilities,1145.HK,CIN,1145.HK,Courage_Inv,Balance_Sheet,Transportation
382,12,1146000.0,2691000.0,9339000.0,3268000.0,shortLongTermDebt,1145.HK,CIN,1145.HK,Courage_Inv,Balance_Sheet,Transportation
383,13,1477000.0,1839000.0,485000.0,1063000.0,otherStockholderEquity,1145.HK,CIN,1145.HK,Courage_Inv,Balance_Sheet,Transportation
384,14,14428000.0,19501000.0,23460000.0,33709000.0,propertyPlantEquipment,1145.HK,CIN,1145.HK,Courage_Inv,Balance_Sheet,Transportation
385,15,10735000.0,14130000.0,10914000.0,5941000.0,totalCurrentAssets,1145.HK,CIN,1145.HK,Courage_Inv,Balance_Sheet,Transportation
386,16,4812000.0,14024000.0,13166000.0,14658000.0,longTermInvestments,1145.HK,CIN,1145.HK,Courage_Inv,Balance_Sheet,Transportation
387,17,15303000.0,37757000.0,43084000.0,43842000.0,netTangibleAssets,1145.HK,CIN,1145.HK,Courage_Inv,Balance_Sheet,Transportation
388,18,500000.0,700000.0,500000.0,500000.0,shortTermInvestments,1145.HK,CIN,1145.HK,Courage_Inv,Balance_Sheet,Transportation
389,19,3315000.0,2024000.0,2443000.0,1528000.0,netReceivables,1145.HK,CIN,1145.HK,Courage_Inv,Balance_Sheet,Transportation
390,20,12212000.0,12992000.0,5078000.0,13054000.0,longTermDebt,1145.HK,CIN,1145.HK,Courage_Inv,Balance_Sheet,Transportation
391,21,181000.0,521000.0,722000.0,,inventory,1145.HK,CIN,1145.HK,Courage_Inv,Balance_Sheet,Transportation
392,22,,556000.0,363000.0,,accountsPayable,1145.HK,CIN,1145.HK,Courage_Inv,Balance_Sheet,Transportation
393,23,1458000.0,,,,otherCurrentAssets,1145.HK,CIN,1145.HK,Courage_Inv,Balance_Sheet,Transportation
394,0,1115631835.0,1115631835.0,1115631835.0,1117092143.0,capitalSurplus,BLTA.JK,B66,BLTA.JK,Berlian_LajuTank,Balance_Sheet,Transportation
395,1,53419138.0,49544161.0,42380697.0,36760187.0,totalLiab,BLTA.JK,B66,BLTA.JK,Berlian_LajuTank,Balance_Sheet,Transportation
396,2,40355787.0,32101713.0,28967836.0,30652442.0,totalStockholderEquity,BLTA.JK,B66,BLTA.JK,Berlian_LajuTank,Balance_Sheet,Transportation
397,3,1406763.0,1598044.0,717008.0,469574.0,otherCurrentLiab,BLTA.JK,B66,BLTA.JK,Berlian_LajuTank,Balance_Sheet,Transportation
398,4,93774925.0,81645874.0,71348533.0,67412629.0,totalAssets,BLTA.JK,B66,BLTA.JK,Berlian_LajuTank,Balance_Sheet,Transportation
399,5,163636458.0,163636458.0,163636458.0,172176150.0,commonStock,BLTA.JK,B66,BLTA.JK,Berlian_LajuTank,Balance_Sheet,Transportation
400,6,8975333.0,1668131.0,801734.0,1303612.0,otherCurrentAssets,BLTA.JK,B66,BLTA.JK,Berlian_LajuTank,Balance_Sheet,Transportation
401,7,-1278495901.0,-1231775227.0,-1222388997.0,-1249117898.0,retainedEarnings,BLTA.JK,B66,BLTA.JK,Berlian_LajuTank,Balance_Sheet,Transportation
402,8,1354551.0,1642582.0,1386608.0,1329962.0,otherLiab,BLTA.JK,B66,BLTA.JK,Berlian_LajuTank,Balance_Sheet,Transportation
403,9,39583395.0,-15391353.0,-27911460.0,-9497953.0,treasuryStock,BLTA.JK,B66,BLTA.JK,Berlian_LajuTank,Balance_Sheet,Transportation
404,10,12972281.0,391753.0,327207.0,3917.0,otherAssets,BLTA.JK,B66,BLTA.JK,Berlian_LajuTank,Balance_Sheet,Transportation
405,11,5787637.0,4578586.0,3174557.0,578189.0,cash,BLTA.JK,B66,BLTA.JK,Berlian_LajuTank,Balance_Sheet,Transportation
406,12,16708323.0,14443414.0,12833718.0,9568042.0,totalCurrentLiabilities,BLTA.JK,B66,BLTA.JK,Berlian_LajuTank,Balance_Sheet,Transportation
407,13,5701273.0,4545901.0,5382967.0,1608947.0,shortLongTermDebt,BLTA.JK,B66,BLTA.JK,Berlian_LajuTank,Balance_Sheet,Transportation
408,14,46099031.0,-8875717.0,-21395824.0,-2982317.0,otherStockholderEquity,BLTA.JK,B66,BLTA.JK,Berlian_LajuTank,Balance_Sheet,Transportation
409,15,32539738.0,30078905.0,25944717.0,20262018.0,propertyPlantEquipment,BLTA.JK,B66,BLTA.JK,Berlian_LajuTank,Balance_Sheet,Transportation
410,16,18650230.0,9626354.0,7910239.0,5220693.0,totalCurrentAssets,BLTA.JK,B66,BLTA.JK,Berlian_LajuTank,Balance_Sheet,Transportation
411,17,29612676.0,41548862.0,37166370.0,41926001.0,longTermInvestments,BLTA.JK,B66,BLTA.JK,Berlian_LajuTank,Balance_Sheet,Transportation
412,18,40355787.0,32101713.0,28967836.0,30652442.0,netTangibleAssets,BLTA.JK,B66,BLTA.JK,Berlian_LajuTank,Balance_Sheet,Transportation
